"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
3652,"宅地(土地)","住宅地","14102","神奈川県","横浜市神奈川区","三枚町","片倉町","19",25000000,"790000","","105",240000,"不整形","","","","","","","南東","私道",5.0,"第１種中高層住居専用地域",60,150,"2015年第２四半期","",""
3653,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","三枚町","片倉町","11",40000000,"","","100",,"不整形","9.0","100","平成27年","木造","住宅","住宅","北","市道",4.0,"第１種住居地域",60,200,"2015年第２四半期","",""
3654,"中古マンション等","","14102","神奈川県","横浜市神奈川区","三枚町","片倉町","9",15000000,"","１ＬＤＫ","50",,"","","","昭和60年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2015年第２四半期","未改装",""
3655,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","三枚町","片倉町","13",39000000,"","","195",,"不整形","30.0","100","平成27年","木造","住宅","住宅","南","市道",5.0,"第１種住居地域",60,500,"2015年第１四半期","",""
3656,"中古マンション等","","14102","神奈川県","横浜市神奈川区","三枚町","片倉町","9",16000000,"","","55",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2015年第１四半期","",""
3657,"中古マンション等","","14102","神奈川県","横浜市神奈川区","三枚町","片倉町","9",33000000,"","３ＬＤＫ","65",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"準住居地域",60,200,"2015年第１四半期","未改装",""
3658,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","三枚町","岸根公園","13",29000000,"","","75",,"ほぼ台形","8.0","75","平成27年","木造","住宅","住宅","南西","市道",4.5,"第１種低層住居専用地域",50,100,"2015年第３四半期","",""
3659,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","三枚町","小机","30分?60分",34000000,"","","75",,"不整形","14.0","110","平成27年","木造","住宅","住宅","北東","市道",4.8,"第１種住居地域",60,200,"2015年第４四半期","",""
3660,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","三枚町","小机","21",59000000,"","","105",,"不整形","","100","平成27年","木造","住宅","住宅","南東","市道",4.4,"第１種住居地域",60,200,"2015年第２四半期","",""
3661,"宅地(土地)","住宅地","14102","神奈川県","横浜市神奈川区","三枚町","三ツ沢上町","28",26000000,"840000","","100",250000,"ほぼ長方形","5.0","","","","","","北西","私道",5.5,"第１種中高層住居専用地域",60,150,"2015年第４四半期","",""
3662,"宅地(土地)","住宅地","14102","神奈川県","横浜市神奈川区","白幡上町","白楽","6",25000000,"230000","","350",70000,"ほぼ台形","18.0","","","","","住宅","北西","市道",3.6,"第１種低層住居専用地域",50,100,"2015年第３四半期","",""
3663,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡上町","白楽","6",63000000,"","","730",,"不整形","","105","昭和36年","木造","","住宅","南西","私道",3.5,"第１種低層住居専用地域",50,100,"2015年第２四半期","",""
3664,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡上町","白楽","9",52000000,"","","135",,"袋地等","","95","平成21年","木造","住宅","住宅","南","私道",4.0,"第１種低層住居専用地域",50,100,"2015年第２四半期","",""
3665,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡上町","白楽","6",110000000,"","","760",,"長方形","21.0","105","昭和36年","木造","住宅","住宅","南西","私道",4.0,"第１種低層住居専用地域",50,100,"2015年第２四半期","","私道を含む取引"
3666,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡上町","白楽","8",60000000,"","","135",,"ほぼ台形","7.5","95","平成27年","木造","住宅","住宅","南東","市道",4.0,"第１種低層住居専用地域",50,100,"2015年第１四半期","",""
3667,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡上町","東白楽","9",44000000,"","","160",,"台形","9.0","110","昭和51年","木造","共同住宅","住宅","南西","市道",3.0,"第１種低層住居専用地域",50,100,"2015年第２四半期","",""
3668,"中古マンション等","","14102","神奈川県","横浜市神奈川区","白幡町","白楽","7",6300000,"","１Ｋ","15",,"","","","平成5年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2015年第２四半期","改装済",""
3669,"中古マンション等","","14102","神奈川県","横浜市神奈川区","白幡町","白楽","7",5300000,"","","15",,"","","","平成5年","ＲＣ","住宅","住宅","","",,"",,,"2015年第１四半期","未改装",""
3670,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡仲町","大口","10",40000000,"","","55",,"長方形","5.8","85","平成28年","木造","住宅","住宅","北東","市道",5.5,"第１種中高層住居専用地域",60,150,"2015年第４四半期","",""
3671,"宅地(土地)","住宅地","14102","神奈川県","横浜市神奈川区","白幡仲町","大口","10",55000000,"980000","","185",300000,"ほぼ長方形","9.0","","","","","住宅","北","市道",7.0,"第１種中高層住居専用地域",60,150,"2015年第２四半期","",""
3672,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡仲町","大口","12",42000000,"","","55",,"ほぼ台形","5.5","95","平成27年","木造","住宅","住宅","北西","市道",3.2,"近隣商業地域",80,200,"2015年第１四半期","",""
3673,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡仲町","大口","12",41000000,"","","50",,"ほぼ長方形","5.0","110","平成27年","木造","住宅","住宅","北西","市道",3.2,"近隣商業地域",80,200,"2015年第１四半期","",""
3674,"宅地(土地)","住宅地","14102","神奈川県","横浜市神奈川区","白幡仲町","白楽","12",34000000,"630000","","180",190000,"長方形","14.5","","","","","住宅","北","私道",4.0,"第１種低層住居専用地域",50,100,"2015年第４四半期","",""
3675,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡仲町","白楽","13",42000000,"","","170",,"不整形","10.2","80","","木造","住宅","住宅","北西","市道",4.5,"第１種低層住居専用地域",50,100,"2015年第４四半期","",""
3676,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡仲町","白楽","11",42000000,"","","200",,"不整形","12.8","160","","木造","共同住宅","住宅","西","市道",4.0,"第１種低層住居専用地域",50,100,"2015年第４四半期","",""
3677,"宅地(土地)","商業地","14102","神奈川県","横浜市神奈川区","白幡仲町","白楽","15",23000000,"720000","","105",220000,"ほぼ台形","8.4","","","","","住宅","南西","市道",4.0,"近隣商業地域",80,200,"2015年第３四半期","",""
3678,"宅地(土地)","住宅地","14102","神奈川県","横浜市神奈川区","白幡仲町","白楽","8",52000000,"1200000","","145",360000,"不整形","11.4","","","","","住宅","北西","市道",6.5,"第１種低層住居専用地域",50,100,"2015年第３四半期","",""
3679,"宅地(土地)","住宅地","14102","神奈川県","横浜市神奈川区","白幡仲町","白楽","13",3000000,"140000","","70",43000,"不整形","12.0","","","","","その他","接面道路無","",,"第１種低層住居専用地域",50,100,"2015年第２四半期","",""
3680,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡仲町","白楽","10",49000000,"","","200",,"ほぼ台形","12.0","125","","軽量鉄骨造","共同住宅","住宅","北","市道",3.1,"第１種低層住居専用地域",50,100,"2015年第２四半期","",""
3681,"中古マンション等","","14102","神奈川県","横浜市神奈川区","白幡西町","白楽","6",42000000,"","３ＬＤＫ","85",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,100,"2015年第４四半期","未改装",""
3682,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","8",48000000,"","","150",,"長方形","","100","平成27年","木造","住宅","住宅","西","私道",4.0,"第１種低層住居専用地域",50,100,"2015年第４四半期","",""
3683,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","10",57000000,"","","145",,"袋地等","2.1","110","平成26年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",50,100,"2015年第４四半期","",""
3684,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","11",20000000,"","","115",,"ほぼ長方形","8.5","115","平成4年","木造","住宅","住宅","南東","市道",1.8,"第１種低層住居専用地域",50,100,"2015年第４四半期","",""
3685,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","8",97000000,"","","390",,"長方形","19.5","165","昭和50年","木造","住宅","住宅","西","市道",3.5,"第１種低層住居専用地域",50,100,"2015年第４四半期","",""
3686,"宅地(土地)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","10",33000000,"1100000","","105",320000,"不整形","","","","","","住宅","北東","私道",4.6,"第１種低層住居専用地域",50,100,"2015年第３四半期","",""
3687,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","6",30000000,"","","230",,"不整形","13.0","115","昭和49年","木造","住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",50,100,"2015年第３四半期","",""
3688,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","7",37000000,"","","105",,"ほぼ長方形","7.0","100","平成5年","木造","住宅","住宅","南西","市道",3.6,"第１種低層住居専用地域",50,100,"2015年第１四半期","",""
3689,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","6",37000000,"","","160",,"ほぼ台形","8.5","145","昭和63年","木造","共同住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",50,100,"2015年第１四半期","","私道を含む取引"
3690,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","10",56000000,"","","140",,"不整形","","105","平成26年","木造","住宅","住宅","東","私道",4.0,"第１種低層住居専用地域",50,100,"2015年第１四半期","","私道を含む取引"
3691,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","10",23000000,"","","75",,"ほぼ正方形","8.1","","","","","住宅","南東","市道",3.7,"第１種低層住居専用地域",50,100,"2015年第１四半期","",""
3692,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","5",57000000,"","","185",,"袋地等","","100","平成27年","木造","共同住宅","住宅","南西","市道",4.0,"第１種低層住居専用地域",50,100,"2015年第１四半期","",""
3693,"中古マンション等","","14102","神奈川県","横浜市神奈川区","白幡西町","東白楽","8",7500000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","住宅","その他","","",,"第１種低層住居専用地域",50,100,"2015年第１四半期","改装済",""
3694,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡東町","大口","11",59000000,"","","70",,"ほぼ長方形","13.0","130","平成28年","木造","共同住宅","住宅","東","市道",9.0,"近隣商業地域",80,200,"2015年第４四半期","",""
3695,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡東町","大口","14",33000000,"","","90",,"長方形","7.5","100","","木造","店舗","住宅","北西","市道",7.0,"近隣商業地域",80,200,"2015年第２四半期","",""
3696,"宅地(土地と建物)","住宅地","14102","神奈川県","横浜市神奈川区","白幡東町","神奈川新町","12",41000000,"","","65",,"不整形","6.3","100","平成27年","木造","住宅","住宅","西","市道",6.7,"近隣商業地域",80,200,"2015年第４四半期","",""
